run_id,cv_mean_cost,colsample_bytree,gamma,grow_policy,learning_rate,max_depth,min_child_weight,reg_alpha,scale_pos_weight,subsample
442,25168.0,0.7620834738158071,0.5348433688800242,lossguide,0.20771276117768445,8,8,0.029632414174054572,1,0.8513685777386991
443,43364.0,0.7823167916346112,0.5945908986317713,depthwise,0.030916603084323122,3,9,0.02533891299972927,1,0.898242174356773
444,27904.0,0.7405427577054311,0.6894480624817656,lossguide,0.20764599925869134,3,7,0.031219010063673176,1,0.9464214481116285
445,8548.0,0.6885045152763172,0.11919710426826757,lossguide,0.15274322066306834,3,9,0.031106837989482133,59,0.939415992205922
446,8968.0,0.78503043526988,0.6778632132192889,depthwise,0.09973047966820382,4,5,0.022298642678066038,59,0.7808245906914935
447,28100.0,0.7733352181821647,0.48031228526462844,depthwise,0.1993625538065984,3,7,0.0381026644188925,1,0.9274222300190834
448,27002.0,0.7800944807611859,0.5963190059891148,lossguide,0.21289843913400597,3,8,0.03655135109299419,1,0.9353069278938011
449,9578.0,0.8539275926183822,0.743778447520375,lossguide,0.06808151913693805,2,8,0.02720050594069691,59,0.8452391305053983
450,8606.0,0.6511867120833412,0.25926909777856944,depthwise,0.07813283613262387,4,2,0.015430432398759202,59,0.5002352240906348
451,8328.0,0.7461296370095913,0.11412692003112597,lossguide,0.08121262415272892,3,9,0.038089628879744715,59,0.939415992205922
452,9274.0,0.7132758132465609,0.5911035195158963,lossguide,0.20092413561899353,3,9,0.03168480969570421,59,0.7822267842404643
453,8868.0,0.69612255616349,0.118346354977001,lossguide,0.09485419765590244,2,8,0.029925513436505964,59,0.7855250958265644
454,10164.0,0.7120080612878369,0.5201406357407844,lossguide,0.04489569426194298,2,9,0.02715421842038194,59,0.8001990905412144
455,31962.0,0.8890839971331894,0.21131764841423753,depthwise,0.058677658617422565,4,5,0.0235073731707219,1,0.7553221298793155
456,33602.0,0.784826649302752,0.674590768893299,depthwise,0.15274322066306834,2,9,0.032507596555138185,1,0.9427363755056136
457,66004.0,0.6885045152763172,0.10448570737404282,depthwise,0.026763373611288905,2,6,0.031025148376506783,1,0.939415992205922
458,12028.0,0.8530223188735335,0.13584009822489804,lossguide,0.07343764565076023,7,7,0.01630068370065193,59,0.7921485881178106
459,36468.0,0.6974338525940104,0.5139209953159969,lossguide,0.06053808685907608,3,3,0.02589223147129311,1,0.502437431814048
460,9502.0,0.887920763061882,0.13325962183899037,depthwise,0.07813283613262387,2,5,0.025675460252222553,59,0.7803428241854734
461,10316.0,0.899296561781388,0.543778907800786,lossguide,0.05199693243265821,6,10,0.030801751601852993,59,0.7652470263379745
462,27920.0,0.7101135341143587,0.1189052071687152,lossguide,0.20843268496922807,3,8,0.031147289599884286,1,0.9388057743739765
463,9554.0,0.7151198040082758,0.10491541331081511,depthwise,0.040099437013244615,3,6,0.0310901421224662,59,0.7199570819282755
464,8438.0,0.6871962606641218,0.11888674770276966,depthwise,0.18162545378552208,2,9,0.02986799646249458,59,0.9035994189585221
465,8384.0,0.6871962606641218,0.10003741675560618,lossguide,0.18163728220003686,2,9,0.02957299206706339,59,0.6964463229991088
466,14276.0,0.7830151691801057,0.6582527072883873,lossguide,0.07813283613262387,10,5,0.0235073731707219,59,0.9477613563801323
467,8586.0,0.6517320352428949,0.23968183020608522,depthwise,0.18597987479225525,3,7,0.02357096503590459,59,0.7821621966274973
468,9532.0,0.6569349958160294,0.145759247788895,depthwise,0.03707462798023138,3,9,0.03586001709966881,59,0.5151058202070286
469,8838.0,0.7385907779269882,0.12333589685997129,lossguide,0.06081587288179202,3,3,0.03015777452226478,59,0.5578135566317535
470,26486.0,0.7133505046740164,0.11937088281855562,lossguide,0.20604047267047895,4,8,0.027926198856172264,1,0.939415992205922
471,36874.0,0.8800261108835117,0.11995385984874937,depthwise,0.06559108857195549,3,6,0.025012750365727105,1,0.9557436240951568
472,8976.0,0.8601337195114016,0.2028502754203285,lossguide,0.053118756548595325,3,5,0.023510710912028606,59,0.7772194994208976
473,33210.0,0.7089567166304871,0.4811272185389388,depthwise,0.15416115433138433,2,5,0.033005349291395425,1,0.9577088497616897
474,36676.0,0.653965157174671,0.14673991270273207,depthwise,0.05973029749045039,3,9,0.015061659777152885,1,0.502940711043474
475,8100.0,0.6945795752447532,0.6894480624817656,lossguide,0.21080188255360444,2,7,0.031219010063673176,59,0.946916995300454
476,34098.0,0.8438240588317582,0.14200854211049496,lossguide,0.13324801766591426,2,6,0.03753689302343317,1,0.9258896847357656
477,14618.0,0.785061886999634,0.5064286491009479,depthwise,0.1806544083019675,8,9,0.02534089553042018,59,0.885795840316131
478,12242.0,0.7141480114275305,0.6697102758823525,depthwise,0.2105772652828435,4,3,0.027409386951210403,59,0.906847288916989
479,8204.0,0.7170159285877046,0.14087479410519213,depthwise,0.05148168568726459,4,5,0.020525234480479236,59,0.7208791192743933
480,7862.0,0.6615322057485881,0.1256413932508204,depthwise,0.09973047966820382,3,5,0.022298642678066038,59,0.7775033687772825
481,12200.0,0.8889524261988486,0.11940982927861217,lossguide,0.15656792032708627,5,9,0.025119778820709253,59,0.821554965644824
482,10798.0,0.6901356447458,0.26544072067437324,depthwise,0.13794320820144926,4,2,0.031213693684618966,59,0.5002352240906348
483,8004.0,0.7803916712825776,0.5885808248491134,lossguide,0.09810198448961584,3,9,0.03329854433249333,59,0.9914652967558073
484,12704.0,0.8385764077975448,0.20611378117341195,depthwise,0.20604047267047895,4,3,0.023559050618380654,59,0.6916024943450935
485,8236.0,0.7833013062816749,0.10531701556029588,depthwise,0.17173715035670284,3,8,0.031219010063673176,59,0.9457402704439816
486,9428.0,0.670661393893654,0.540712854470667,lossguide,0.04399245809054686,6,8,0.031217512028066902,59,0.9457133313067644
487,8328.0,0.6885045152763172,0.11902731475308849,lossguide,0.15416358743227743,3,9,0.031106837989482133,59,0.939415992205922
488,9490.0,0.7800944807611859,0.5587582748076352,depthwise,0.21289843913400597,3,8,0.03154818251546772,59,0.9468702524374343
489,25382.0,0.8385764077975448,0.1481836729013166,depthwise,0.24814962445178415,5,2,0.031090311587020775,1,0.9537681039885508
490,8590.0,0.6871962606641218,0.11937088281855562,depthwise,0.18162545378552208,2,9,0.031090311587020775,59,0.7724764480066184
491,8300.0,0.9331700780510902,0.1173312438069406,lossguide,0.1698971606808778,2,6,0.013053741700203576,59,0.9407817342857251
492,8318.0,0.7476723142886523,0.11512791544134998,depthwise,0.1608489820161362,3,5,0.03441597220319845,59,0.7212661839955339
493,8934.0,0.8716755834724159,0.10203221310457981,lossguide,0.0446224787604214,3,6,0.012765181480117911,59,0.8010231199305781
494,37770.0,0.7828277870896302,0.10448271437089421,lossguide,0.06051472064813197,3,8,0.025116918338655075,1,0.9388115456142863
495,11130.0,0.904977234688431,0.21166770685235928,depthwise,0.07113477787017193,6,7,0.023567627294597885,59,0.7821626677184783
496,8062.0,0.8389074792903426,0.1314453320041778,lossguide,0.20523158720760284,2,9,0.031090311587020775,59,0.8092718145881542
497,8796.0,0.7133473587508395,0.509132091348962,depthwise,0.06794867047004213,3,9,0.034922012002605765,59,0.5319274957736131
498,28174.0,0.8890839971331894,0.21131764841423753,depthwise,0.057936854288764814,11,5,0.0235073731707219,1,0.7808245906914935
499,8390.0,0.9440700841704193,0.7093134513090404,lossguide,0.18625109875721602,2,7,0.023623176926229675,59,0.946916995300454
500,8328.0,0.8890839971331894,0.21131764841423753,lossguide,0.07882384951075427,4,5,0.0235073731707219,59,0.7511935843293951
